pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Line_1.started,Line_2.started,Line_3.started,Line_4.started,Fixation.stopped,Probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,189,1,47,v,1,0.16346700000576675,None,47,1,189,1,,,,,426.8310305001214,,426.8185757000465,426.8310305001214,427.81712030014023,427.81712030014023,427.81712030014023,427.81712030014023,427.8310541000683,428.82431549998,428.82431549998,428.9915291001089,v,1,0.16346700000576675,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,190,2,47,c,1,0.26679229992441833,None,47,2,190,2,,,,,429.0047125001438,,428.9922266001813,429.0047125001438,429.9977488000877,429.9977488000877,429.9977488000877,429.9977488000877,430.0116409000475,430.99817900010385,430.99817900010385,431.2698531001806,c,1,0.26679229992441833,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,191,3,47,z,1,0.04097360000014305,None,47,3,191,3,,,,,431.2827405000571,,431.2706430000253,431.2827405000571,432.2691351000685,432.2691351000685,432.2691351000685,432.2691351000685,432.28265890013427,433.27583960001357,433.27583960001357,433.31864390010014,z,1,0.04097360000014305,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,192,0,48,x,1,0.3220462000463158,None,48,0,192,0,,,,,433.3312970001716,,433.31916910014115,433.3312970001716,434.31773030012846,434.31773030012846,434.31773030012846,434.31773030012846,434.331138700014,435.3174556000158,435.3174556000158,435.6516480999999,x,1,0.3220462000463158,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,193,1,48,v,1,0.07287939987145364,None,48,1,193,1,,,,,435.6645929000806,,435.65245520020835,435.6645929000806,436.6504362002015,436.6504362002015,436.6504362002015,436.6504362002015,436.6595276000444,437.64957890007645,437.64957890007645,437.7276976001449,v,1,0.07287939987145364,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,194,2,48,c,1,0.22909829998388886,None,48,2,194,2,,,,,437.74001460010186,,437.72797380015254,437.74001460010186,438.7272678001318,438.7272678001318,438.7272678001318,438.7272678001318,438.7410983000882,439.7272132001817,439.7272132001817,439.96430730004795,c,1,0.22909829998388886,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,195,3,48,z,1,0.25824250001460314,None,48,3,195,3,,,,,439.9768231001217,,439.96520410012454,439.9768231001217,440.9703912001569,440.9703912001569,440.9703912001569,440.9703912001569,440.9838162001688,441.970445800107,441.970445800107,442.2420664001256,z,1,0.25824250001460314,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,196,0,49,x,1,0.1387447000015527,None,49,0,196,0,,,,,442.25483730016276,,442.242707000114,442.25483730016276,443.2424155001063,443.2424155001063,443.2424155001063,443.2424155001063,443.25446680001915,444.24089590017684,444.24089590017684,444.3946823000442,x,1,0.1387447000015527,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,197,1,49,v,1,0.26614649989642203,None,49,1,197,1,,,,,444.40779470000416,,444.39540470018983,444.40779470000416,445.39384600007907,445.39384600007907,445.39384600007907,445.39384600007907,445.40732460003346,446.3938985001296,446.3938985001296,446.6716867000796,v,1,0.26614649989642203,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,198,2,49,c,1,0.20781759987585247,None,49,2,198,2,,,,,446.68049260019325,,446.67210960015655,446.68049260019325,447.6714675000403,447.6714675000403,447.6714675000403,447.6714675000403,447.6802855001297,448.67868120013736,448.67868120013736,448.9018379000481,c,1,0.20781759987585247,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,199,3,49,z,1,0.2630299001466483,None,49,3,199,3,,,,,448.91483030002564,,448.9023663001135,448.91483030002564,449.9010605001822,449.9010605001822,449.9010605001822,449.9010605001822,449.9146726001054,450.90072740009055,450.90072740009055,451.17905220016837,z,1,0.2630299001466483,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,0,0,0,x,0,0.06924399989657104,None,,,,,0,0,0,3,451.1989859000314,,451.18956990004517,451.1989859000314,452.1730690000113,452.1730690000113,452.1730690000113,452.1730690000113,452.19450930017047,453.1787442001514,453.1787442001514,453.25521089998074,,,,,x,0,0.06924399989657104,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,1,1,1,z,1,0.295577600132674,None,,,,,1,1,1,3,453.26921549998224,,453.2558244999964,453.26921549998224,454.2550274000969,454.2550274000969,454.2550274000969,454.2550274000969,454.26902430015616,455.2625330002047,455.2625330002047,455.5621772001032,,,,,z,1,0.295577600132674,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,2,2,0,x,1,0.40726629993878305,None,,,,,0,2,2,0,455.5743398000486,,455.56258300016634,455.5743398000486,456.5550609000493,456.5550609000493,456.5550609000493,456.5550609000493,456.5816513001919,457.560725599993,457.560725599993,457.9721792000346,,,,,x,1,0.40726629993878305,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,3,3,1,x,1,0.3780441000126302,None,,,,,1,3,3,0,457.9846336999908,,457.9728739000857,457.9846336999908,458.97071980009787,458.97071980009787,458.97071980009787,458.97071980009787,458.9840602001641,459.9773592001293,459.9773592001293,460.360228799982,,,,,x,1,0.3780441000126302,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,4,4,0,v,1,0.5606998999137431,None,,,,,0,4,4,1,460.3732865001075,,460.3607264000457,460.3732865001075,461.3663689000532,461.3663689000532,461.3663689000532,461.3663689000532,461.37966189999133,462.36643270007335,462.36643270007335,462.92968810000457,,,,,v,1,0.5606998999137431,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,5,5,1,v,1,0.6680383998900652,None,,,,,1,5,5,1,462.94234920013696,,462.93018000014126,462.94234920013696,463.93633750011213,463.93633750011213,463.93633750011213,463.93633750011213,463.94990970008075,464.9361296000425,464.9361296000425,465.6244063000195,,,,,v,1,0.6680383998900652,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,6,6,0,c,1,0.42597960005514324,None,,,,,0,6,6,2,465.6374781001359,,465.6249437001534,465.6374781001359,466.62343850010075,466.62343850010075,466.62343850010075,466.62343850010075,466.6316444000695,467.6235085001681,467.6235085001681,468.0545268000569,,,,,c,1,0.42597960005514324,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,7,7,2,z,1,0.5083757999818772,None,,,,,2,7,7,3,468.0677957001608,,468.05498960008845,468.0677957001608,469.0541680001188,469.0541680001188,469.0541680001188,469.0541680001188,469.0678158001974,470.053826500196,470.053826500196,470.56834400002845,,,,,z,1,0.5083757999818772,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,8,8,1,c,1,0.47778349998407066,None,,,,,1,8,8,2,470.5815105000511,,470.5689558000304,470.5815105000511,471.574984600069,471.574984600069,471.574984600069,471.574984600069,471.5891700000502,472.5748341002036,472.5748341002036,473.06184200011194,,,,,c,1,0.47778349998407066,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,9,9,2,x,1,0.3950145000126213,None,,,,,2,9,9,0,473.0746788000688,,473.06236460013315,473.0746788000688,474.06798080005683,474.06798080005683,474.06798080005683,474.06798080005683,474.08187100011855,475.060901600169,475.060901600169,475.46377869998105,,,,,x,1,0.3950145000126213,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,10,10,2,c,1,0.43805929995141923,None,,,,,2,10,10,2,475.4772966001183,,475.46417769999243,475.4772966001183,476.4638700000942,476.4638700000942,476.4638700000942,476.4638700000942,476.47218660009094,477.4635869001504,477.4635869001504,477.90925090014935,,,,,c,1,0.43805929995141923,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,11,11,3,x,1,0.4681082998868078,None,,,,,3,11,11,0,477.92212580004707,,477.90994550008327,477.92212580004707,478.91552610020153,478.91552610020153,478.91552610020153,478.91552610020153,478.9291090001352,479.91483350005,479.91483350005,480.3880714001134,,,,,x,1,0.4681082998868078,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,12,12,3,z,1,0.3973016000818461,None,,,,,3,12,12,3,480.4017430001404,,480.3888597001787,480.4017430001404,481.38702370016836,481.38702370016836,481.38702370016836,481.38702370016836,481.39464760012925,482.38694890006445,482.38694890006445,482.7911138001364,,,,,z,1,0.3973016000818461,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,13,13,2,v,1,0.7197849999647588,None,,,,,2,13,13,1,482.80370740010403,,482.7915364000946,482.80370740010403,483.7902601000387,483.7902601000387,483.7902601000387,483.7902601000387,483.80430580000393,484.79714210005477,484.79714210005477,485.5202701999806,,,,,v,1,0.7197849999647588,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,14,14,3,v,1,0.5205370001494884,None,,,,,3,14,14,1,485.5331711000763,,485.520867299987,485.5331711000763,486.51941810012795,486.51941810012795,486.51941810012795,486.51941810012795,486.5333245000802,487.52647870010696,487.52647870010696,488.0533088000957,,,,,v,1,0.5205370001494884,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,15,15,4,z,1,0.6532601001672447,None,,,,,4,15,15,3,488.0614138999954,,488.0535600001458,488.0614138999954,489.0536842001602,489.0536842001602,489.0536842001602,489.0536842001602,489.06199280009605,490.0541139000561,490.0541139000561,490.70837890007533,,,,,z,1,0.6532601001672447,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,16,16,4,x,1,0.30121139995753765,None,,,,,4,16,16,0,490.72083860007115,,490.7091611002106,490.72083860007115,491.70684960018843,491.70684960018843,491.70684960018843,491.70684960018843,491.7208687001839,492.70728420000523,492.70728420000523,493.013415500056,,,,,x,1,0.30121139995753765,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,17,17,3,c,1,0.3062877000775188,None,,,,,3,17,17,2,493.0266517000273,,493.0139465001412,493.0266517000273,494.01971540017985,494.01971540017985,494.01971540017985,494.01971540017985,494.0335080001969,495.0127817001194,495.0127817001194,495.32587220007554,,,,,c,1,0.3062877000775188,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,18,18,4,v,1,0.6975114000961185,None,,,,,4,18,18,1,495.3390053000767,,495.32639170018956,495.3390053000767,496.32551590004005,496.32551590004005,496.32551590004005,496.32551590004005,496.3387929000892,497.3319179001264,497.3319179001264,498.04178129998036,,,,,v,1,0.6975114000961185,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,19,19,5,x,1,0.46893119998276234,None,,,,,5,19,19,0,498.05428660009056,,498.04237010004,498.05428660009056,499.0419756001793,499.0419756001793,499.0419756001793,499.0419756001793,499.0541030000895,500.0428086000029,500.0428086000029,500.51373700005934,,,,,x,1,0.46893119998276234,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,20,20,5,v,1,1.7992686999496073,None,,,,,5,20,20,1,500.5266266001854,,500.51429730001837,500.5266266001854,501.5076373000629,501.5076373000629,501.5076373000629,501.5076373000629,501.5336243000347,502.5199603000656,502.5199603000656,504.3254523000214,,,,,v,1,1.7992686999496073,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,21,21,5,z,1,0.39062630012631416,None,,,,,5,21,21,3,504.333272700198,,504.3258074000478,504.333272700198,505.3253849002067,505.3253849002067,505.3253849002067,505.3253849002067,505.3394032001961,506.3250806001015,506.3250806001015,506.72852120012976,,,,,z,1,0.39062630012631416,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,22,22,6,z,1,0.4261982999742031,None,,,,,6,22,22,3,506.742201999994,,506.7289305999875,506.742201999994,507.7278652000241,507.7278652000241,507.7278652000241,507.7278652000241,507.7423361002002,508.72815350000747,508.72815350000747,509.1658452001866,,,,,z,1,0.4261982999742031,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,23,23,4,c,1,0.45441609993577003,None,,,,,4,23,23,2,509.17874620016664,,509.1663589000236,509.17874620016664,510.1665884000249,510.1665884000249,510.1665884000249,510.1665884000249,510.1794893001206,511.1654962000903,511.1654962000903,511.63178699999116,,,,,c,1,0.45441609993577003,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,24,24,5,c,1,0.3855662001296878,None,,,,,5,24,24,2,511.64487370010465,,511.63241469999775,511.64487370010465,512.6309372000396,512.6309372000396,512.6309372000396,512.6309372000396,512.6448119999841,513.6378417001106,513.6378417001106,514.0296609001234,,,,,c,1,0.3855662001296878,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,25,25,6,v,1,0.8636243999935687,None,,,,,6,25,25,1,514.0407796001527,,514.0303645001259,514.0407796001527,515.0268219001591,515.0268219001591,515.0268219001591,515.0268219001591,515.0352617001627,516.0338836000301,516.0338836000301,516.9098932000343,,,,,v,1,0.8636243999935687,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,26,26,7,v,1,0.49355469993315637,None,,,,,7,26,26,1,516.9230577000417,,516.9107189001516,516.9230577000417,517.9088026999962,517.9088026999962,517.9088026999962,517.9088026999962,517.9225032001268,518.9087686000858,518.9087686000858,519.4096175001469,,,,,v,1,0.49355469993315637,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,27,27,7,z,1,0.31887930002994835,None,,,,,7,27,27,3,519.4223080000374,,519.4104284001514,519.4223080000374,520.4087257001083,520.4087257001083,520.4087257001083,520.4087257001083,520.4169604000635,521.4086951001082,521.4086951001082,521.7288297000341,,,,,z,1,0.31887930002994835,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,28,28,6,c,1,0.4579541999846697,None,,,,,6,28,28,2,521.7417323000263,,521.7291993000545,521.7417323000263,522.7285611000843,522.7285611000843,522.7285611000843,522.7285611000843,522.7421053000726,523.7354890001006,523.7354890001006,524.2015706000384,,,,,c,1,0.4579541999846697,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,29,29,8,v,1,0.6757862998638302,None,,,,,8,29,29,1,524.2144796000794,,524.2020730001386,524.2144796000794,525.20065790019,525.20065790019,525.20065790019,525.20065790019,525.2143914001063,526.2006163999904,526.2006163999904,526.8814956001006,,,,,v,1,0.6757862998638302,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,30,30,7,c,1,0.7059694000054151,None,,,,,7,30,30,2,526.8951338999905,,526.8821132001467,526.8951338999905,527.8887398000807,527.8887398000807,527.8887398000807,527.8887398000807,527.9021099000238,528.8807209001388,528.8807209001388,529.5963841001503,,,,,c,1,0.7059694000054151,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,31,31,6,x,1,0.4571144999936223,None,,,,,6,31,31,0,529.6100115000736,,529.5969943001401,529.6100115000736,530.5961885000579,530.5961885000579,530.5961885000579,530.5961885000579,530.6045494000427,531.5965948000085,531.5965948000085,532.0618492001668,,,,,x,1,0.4571144999936223,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,32,32,7,x,1,0.39985199994407594,None,,,,,7,32,32,0,532.0754790001083,,532.0623159999959,532.0754790001083,533.0627471001353,533.0627471001353,533.0627471001353,533.0627471001353,533.0756964001339,534.0615020000841,534.0615020000841,534.4724868000485,,,,,x,1,0.39985199994407594,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,33,33,8,x,1,0.3672356999013573,None,,,,,8,33,33,0,534.4855871000327,,534.4729922001716,534.4855871000327,535.4715730000753,535.4715730000753,535.4715730000753,535.4715730000753,535.4852222001646,536.4715948000085,536.4715948000085,536.8407805000897,,,,,x,1,0.3672356999013573,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,34,34,9,v,1,0.7963312000501901,None,,,,,9,34,34,1,536.8535420000553,,536.8412495001685,536.8535420000553,537.8396184002049,537.8396184002049,537.8396184002049,537.8396184002049,537.8533147000708,538.8469982000533,538.8469982000533,539.6526260999963,,,,,v,1,0.7963312000501901,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,35,35,8,z,1,0.5647054000291973,None,,,,,8,35,35,3,539.6660981001332,,539.653334800154,539.6660981001332,540.6526432000101,540.6526432000101,540.6526432000101,540.6526432000101,540.665907900082,541.6521865001414,541.6521865001414,542.2294801999815,,,,,z,1,0.5647054000291973,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,36,36,9,z,1,0.4512716999743134,None,,,,,9,36,36,3,542.2425505002029,,542.2303433001507,542.2425505002029,543.2284974001814,543.2284974001814,543.2284974001814,543.2284974001814,543.2370019000955,544.2287207001355,544.2287207001355,544.6878490999807,,,,,z,1,0.4512716999743134,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,37,37,10,z,1,0.44189770007506013,None,,,,,10,37,37,3,544.7007767001633,,544.6884102001786,544.7007767001633,545.6867584001739,545.6867584001739,545.6867584001739,545.6867584001739,545.695623600157,546.6874129001517,546.6874129001517,547.1386860001367,,,,,z,1,0.44189770007506013,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,38,38,8,c,1,0.7352322000078857,None,,,,,8,38,38,2,547.1522964001633,,547.1391641001683,547.1522964001633,548.1457431002054,548.1457431002054,548.1457431002054,548.1457431002054,548.1590758000966,549.1379297000822,549.1379297000822,549.88231370016,,,,,c,1,0.7352322000078857,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,39,39,10,v,1,0.6131857000291348,None,,,,,10,39,39,1,549.8951177001,,549.8828073001932,549.8951177001,550.8815668001771,550.8815668001771,550.8815668001771,550.8815668001771,550.8954073002096,551.8814442001749,551.8814442001749,552.5003665999975,,,,,v,1,0.6131857000291348,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,40,40,11,v,1,0.5299943999852985,None,,,,,11,40,40,1,552.5134771000594,,552.5008786001708,552.5134771000594,553.4994959000032,553.4994959000032,553.4994959000032,553.4994959000032,553.5136027000844,554.4994609002024,554.4994609002024,555.0424817001913,,,,,v,1,0.5299943999852985,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,41,41,12,v,1,0.45876199984923005,None,,,,,12,41,41,1,555.0552693000063,,555.0429706000723,555.0552693000063,556.0416097000707,556.0416097000707,556.0416097000707,556.0416097000707,556.0550883000251,557.0348368000705,557.0348368000705,557.506862499984,,,,,v,1,0.45876199984923005,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,42,42,11,z,1,0.5713349999859929,None,,,,,11,42,42,3,557.5147206000984,,557.5073800000828,557.5147206000984,558.5135001000017,558.5135001000017,558.5135001000017,558.5135001000017,558.5135001000017,559.5065115999896,559.5065115999896,560.080225400161,,,,,z,1,0.5713349999859929,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,43,43,9,x,1,0.35764360008761287,None,,,,,9,43,43,0,560.0969544001855,,560.0808141999878,560.0969544001855,561.0832346000243,561.0832346000243,561.0832346000243,561.0832346000243,561.0969587999862,562.0834735999815,562.0834735999815,562.4451592001133,,,,,x,1,0.35764360008761287,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,44,44,10,x,1,0.48804689990356565,None,,,,,10,44,44,0,562.45793220005,,562.4455415001139,562.45793220005,563.4386252001859,563.4386252001859,563.4386252001859,563.4386252001859,563.4596902001649,564.444256399991,564.444256399991,564.9444893000182,,,,,x,1,0.48804689990356565,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,45,45,13,v,1,0.6772734001278877,None,,,,,13,45,45,1,564.9579102001153,,564.9449883000925,564.9579102001153,565.9446421000175,565.9446421000175,565.9446421000175,565.9446421000175,565.9579431000166,566.9443718001712,566.9443718001712,567.6253940002061,,,,,v,1,0.6772734001278877,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,46,46,9,c,1,0.5700828998815268,None,,,,,9,46,46,2,567.638693800196,,567.625808400102,567.638693800196,568.6250557000749,568.6250557000749,568.6250557000749,568.6250557000749,568.6386420000345,569.6317674000748,569.6317674000748,570.2092203001957,,,,,c,1,0.5700828998815268,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,47,47,10,c,1,0.4547261002007872,None,,,,,10,47,47,2,570.2219659001566,,570.2099760000128,570.2219659001566,571.2084615000058,571.2084615000058,571.2084615000058,571.2084615000058,571.2219724000897,572.2074236001354,572.2074236001354,572.67380710016,,,,,c,1,0.4547261002007872,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,48,48,11,c,1,0.49502970022149384,None,,,,,11,48,48,2,572.6875526001677,,572.6743837001268,572.6875526001677,573.6732527001295,573.6732527001295,573.6732527001295,573.6732527001295,573.6823568001855,574.6735293001402,574.6735293001402,575.181243600091,,,,,c,1,0.49502970022149384,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,49,49,12,z,1,0.34099970012903214,None,,,,,12,49,49,3,575.19419080019,,575.1818367000669,575.19419080019,576.1817699000239,576.1817699000239,576.1817699000239,576.1817699000239,576.193912200164,577.1813708001282,577.1813708001282,577.5340766001027,,,,,z,1,0.34099970012903214,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,50,50,13,z,1,0.4165016000624746,None,,,,,13,50,50,3,577.5422442001291,,577.5344054000452,577.5422442001291,578.534503400093,578.534503400093,578.534503400093,578.534503400093,578.5479963000398,579.5340021001175,579.5340021001175,579.9589700000361,,,,,z,1,0.4165016000624746,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,51,51,14,v,1,0.6046963001135737,None,,,,,14,51,51,1,579.9717896000948,,579.9597050000448,579.9717896000948,580.9531512001995,580.9531512001995,580.9531512001995,580.9531512001995,580.9789086000528,581.9581102000084,581.9581102000084,582.5767328001093,,,,,v,1,0.6046963001135737,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,52,52,12,c,1,0.4059421999845654,None,,,,,12,52,52,2,582.5907232000027,,582.5772560001351,582.5907232000027,583.5708184000105,583.5708184000105,583.5708184000105,583.5708184000105,583.59182410012,584.5769562001806,584.5769562001806,584.9879085000139,,,,,c,1,0.4059421999845654,None,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
